    0.000000000000000         9.833333333333332     
   0.1666666666666667         9.666666666666666     
   0.3333333333333333         9.500000000000000     
   0.5000000000000000         9.333333333333334     
   0.6666666666666666         9.166666666666668     
   0.8333333333333333         9.000000000000002     
    1.000000000000000         8.833333333333336     
    1.166666666666667         8.666666666666670     
    1.333333333333333         8.500000000000004     
    1.500000000000000         8.333333333333337     
    1.666666666666667         8.166666666666671     
    1.833333333333333         8.000000000000005     
    2.000000000000000         7.833333333333338     
    2.166666666666667         7.666666666666671     
    2.333333333333333         7.500000000000004     
    2.500000000000000         7.333333333333337     
    2.666666666666667         7.166666666666671     
    2.833333333333333         7.000000000000004     
    3.000000000000000         6.833333333333337     
    3.166666666666667         6.666666666666670     
    3.333333333333333         6.500000000000003     
    3.500000000000000         6.333333333333336     
    3.666666666666667         6.166666666666669     
    3.833333333333333         6.000000000000002     
    4.000000000000000         5.833333333333335     
    4.166666666666666         5.666666666666668     
    4.333333333333333         5.500000000000001     
    4.500000000000000         5.333333333333334     
    4.666666666666666         5.166666666666667     
    4.833333333333333         5.000000000000000     
    5.000000000000000         4.833333333333333     
    5.166666666666666         4.666666666666666     
    5.333333333333333         4.499999999999999     
    5.500000000000000         4.333333333333332     
    5.666666666666666         4.166666666666665     
    5.833333333333333         3.999999999999998     
    6.000000000000000         3.833333333333332     
    6.166666666666666         3.666666666666665     
    6.333333333333333         3.499999999999999     
    6.500000000000000         3.333333333333332     
    6.666666666666666         3.166666666666666     
    6.833333333333333         2.999999999999999     
    7.000000000000000         2.833333333333333     
    7.166666666666666         2.666666666666666     
    7.333333333333333         2.500000000000000     
    7.500000000000000         2.333333333333333     
    7.666666666666666         2.166666666666667     
    7.833333333333333         2.000000000000000     
    8.000000000000000         1.833333333333333     
    8.166666666666666         1.666666666666667     
    8.333333333333332         1.500000000000000     
    8.500000000000000         1.333333333333333     
    8.666666666666666         1.166666666666667     
    8.833333333333332        0.9999999999999999     
    9.000000000000000        0.8333333333333333     
    9.166666666666666        0.6666666666666666     
    9.333333333333332        0.5000000000000000     
    9.500000000000000        0.3333333333333333     
    9.666666666666666        0.1666666666666667     
    9.833333333333332         0.000000000000000     
